image_name,object_id,label,timestamp,crop_path
galvanized_steel.png,galvanized_steel.png_object_4,Galvanized_storage_rack_components,2026-06-05T08:16:20.988618,database/crops/galvanized_steel.png_object_4.png
sealed1.jpg,sealed1.jpg_object_8,compressed_gas_vessel,2026-06-05T08:16:59.077847,database/crops/sealed1.jpg_object_8.png
sealed1.jpg,sealed1.jpg_object_5,compressed_gas_vessel,2026-06-05T08:17:14.012034,database/crops/sealed1.jpg_object_5.png
galvanized_steel.png,galvanized_steel.png_object_5,Galvanized_communication_tower_components,2026-06-05T08:17:50.492795,database/crops/galvanized_steel.png_object_5.png
sealed1.jpg,sealed1.jpg_object_6,co₂cylinder,2026-06-05T08:18:53.233000,database/crops/sealed1.jpg_object_6.png
sealed1.jpg,sealed1.jpg_object_7,medical_gas_cylinder,2026-06-05T08:19:05.258014,database/crops/sealed1.jpg_object_7.png
hollow1.jpg,hollow1.jpg_object_2,air_reciver_tank,2026-06-05T08:19:29.884921,database/crops/hollow1.jpg_object_2.png
hollow1.jpg,hollow1.jpg_object_3,pipe,2026-06-05T08:20:11.289075,database/crops/hollow1.jpg_object_3.png
sealed1.jpg,sealed1.jpg_object_8,refrigerant_cylinder,2026-06-05T08:20:46.351241,database/crops/sealed1.jpg_object_8.png
galvanized_steel.png,galvanized_steel.png_object_6,Galvanized_fabrication_offcuts,2026-06-05T08:21:15.640101,database/crops/galvanized_steel.png_object_6.png
galvanized_steel.png,galvanized_steel.png_object_7,metal,2026-06-05T08:21:46.035212,database/crops/galvanized_steel.png_object_7.png
hollow1.jpg,hollow1.jpg_object_4,Refrigerant receiver tanks,2026-06-05T08:23:19.177232,database/crops/hollow1.jpg_object_4.png
sealed1.jpg,sealed1.jpg_object_9,gas_tank,2026-06-05T08:23:33.661809,database/crops/sealed1.jpg_object_9.png
sealed1.jpg,sealed1.jpg_object_10,propane_tank,2026-06-05T08:28:15.114608,database/crops/sealed1.jpg_object_10.png
hollow1.jpg,hollow1.jpg_object_5,reactor_vessel,2026-06-05T08:28:57.629295,database/crops/hollow1.jpg_object_5.png
sealed1.jpg,sealed1.jpg_object_11,compressed_gas_vessel,2026-06-05T08:29:10.937839,database/crops/sealed1.jpg_object_11.png
hollow1.jpg,hollow1.jpg_object_8,tube,2026-06-05T08:31:02.870982,database/crops/hollow1.jpg_object_8.png
galvanized_steel.png,galvanized_steel.png_object_8,Galvanized_communication_tower_components,2026-06-05T08:31:18.039587,database/crops/galvanized_steel.png_object_8.png
hollow1.jpg,hollow1.jpg_object_9,tube,2026-06-05T08:31:39.810014,database/crops/hollow1.jpg_object_9.png
sealed1.jpg,sealed1.jpg_object_12,cng_tank,2026-06-05T08:33:33.428563,database/crops/sealed1.jpg_object_12.png
hollow1.jpg,hollow1.jpg_object_11,pipe,2026-06-05T08:33:44.662687,database/crops/hollow1.jpg_object_11.png
sealed1.jpg,sealed1.jpg_object_14,co₂cylinder,2026-06-05T08:34:23.479124,database/crops/sealed1.jpg_object_14.png
hollow1.jpg,hollow1.jpg_object_13,tube,2026-06-05T08:34:29.100407,database/crops/hollow1.jpg_object_13.png
galvanized_steel.png,galvanized_steel.png_object_9,Galvanized_electrical_support_frames,2026-06-05T08:34:47.319584,database/crops/galvanized_steel.png_object_9.png
sealed1.jpg,sealed1.jpg_object_15,fire_extinguisher,2026-06-05T08:35:12.257512,database/crops/sealed1.jpg_object_15.png
sealed1.jpg,sealed1.jpg_object_16,gas_cartridge,2026-06-05T08:36:57.727446,database/crops/sealed1.jpg_object_16.png
galvanized_steel.png,galvanized_steel.png_object_10,Galvanized_storage_rack_components,2026-06-05T08:37:09.167279,database/crops/galvanized_steel.png_object_10.png
hollow1.jpg,hollow1.jpg_object_15,reactor_vessel,2026-06-05T08:37:25.756697,database/crops/hollow1.jpg_object_15.png
galvanized_steel.png,galvanized_steel.png_object_11,Galvanized_electrical_support_frames,2026-06-05T08:40:26.252211,database/crops/galvanized_steel.png_object_11.png
hollow1.jpg,hollow1.jpg_object_16,Hydraulic _accumulators,2026-06-05T08:41:57.002079,database/crops/hollow1.jpg_object_16.png
sealed1.jpg,sealed1.jpg_object_17,compressed_gas_vessel,2026-06-05T08:44:14.072152,database/crops/sealed1.jpg_object_17.png
galvanized_steel.png,galvanized_steel.png_object_12,metal,2026-06-05T08:48:49.770124,database/crops/galvanized_steel.png_object_12.png
hollow1.jpg,hollow1.jpg_object_18,pipe,2026-06-05T08:50:19.968081,database/crops/hollow1.jpg_object_18.png
hollow1.jpg,hollow1.jpg_object_19,capped_cylinders,2026-06-05T08:51:11.895632,database/crops/hollow1.jpg_object_19.png
sealed1.jpg,sealed1.jpg_object_20,gas_bottle,2026-06-05T08:53:23.253579,database/crops/sealed1.jpg_object_20.png
hollow1.jpg,hollow1.jpg_object_20,Cryogenic_ vessel _shells,2026-06-05T08:54:15.099416,database/crops/hollow1.jpg_object_20.png
galvanized_steel.png,galvanized_steel.png_object_15,Galvanized_electrical_support_frames,2026-06-05T08:54:21.129888,database/crops/galvanized_steel.png_object_15.png
hollow1.jpg,hollow1.jpg_object_21,tube,2026-06-05T08:54:32.718131,database/crops/hollow1.jpg_object_21.png
sealed1.jpg,sealed1.jpg_object_21,metal,2026-06-05T08:55:23.879047,database/crops/sealed1.jpg_object_21.png
hollow1.jpg,hollow1.jpg_object_26,air_reciver_tanks,2026-06-05T08:56:27.948521,database/crops/hollow1.jpg_object_26.png
galvanized_steel.png,galvanized_steel.png_object_16,metal,2026-06-05T08:57:50.708565,database/crops/galvanized_steel.png_object_16.png
hollow1.jpg,hollow1.jpg_object_31,pipe,2026-06-05T08:57:51.025558,database/crops/hollow1.jpg_object_31.png
galvanized_steel.png,galvanized_steel.png_object_16,Galvanized_fabrication_offcuts,2026-06-05T08:58:00.429709,database/crops/galvanized_steel.png_object_16.png
hollow1.jpg,hollow1.jpg_object_35,pipe,2026-06-05T08:58:45.173494,database/crops/hollow1.jpg_object_35.png
hollow1.jpg,hollow1.jpg_object_36,pipe,2026-06-05T08:58:55.538636,database/crops/hollow1.jpg_object_36.png
hollow1.jpg,hollow1.jpg_object_37,pipe,2026-06-05T08:59:04.064477,database/crops/hollow1.jpg_object_37.png
hollow1.jpg,hollow1.jpg_object_38,air_reciver_tanks,2026-06-05T08:59:41.896864,database/crops/hollow1.jpg_object_38.png
galvanized_steel.png,galvanized_steel.png_object_17,Galvanized_conveyor_frames,2026-06-05T09:00:54.046852,database/crops/galvanized_steel.png_object_17.png
hollow1.jpg,hollow1.jpg_object_39,boiler_drums,2026-06-05T09:01:05.573954,database/crops/hollow1.jpg_object_39.png
hollow1.jpg,hollow1.jpg_object_40,boiler_drums,2026-06-05T09:01:13.760773,database/crops/hollow1.jpg_object_40.png
sealed1.jpg,sealed1.jpg_object_25,lpg_cylinder,2026-06-05T09:01:22.688550,database/crops/sealed1.jpg_object_25.png
hollow1.jpg,hollow1.jpg_object_42,Cryogenic_ vessel _shells,2026-06-05T09:01:53.755977,database/crops/hollow1.jpg_object_42.png
galvanized_steel.png,galvanized_steel.png_object_19,Galvanized_marine_hardware,2026-06-05T09:02:40.559653,database/crops/galvanized_steel.png_object_19.png
sealed1.jpg,sealed1.jpg_object_27,hydraulic_cylinder,2026-06-05T09:03:10.593697,database/crops/sealed1.jpg_object_27.png
sealed1.jpg,sealed1.jpg_object_28,compressed_gas_vessel,2026-06-05T09:03:47.020169,database/crops/sealed1.jpg_object_28.png
galvanized_steel.png,galvanized_steel.png_object_20,Galvanized_exhaust_stack_components,2026-06-05T09:04:45.083851,database/crops/galvanized_steel.png_object_20.png
hollow1.jpg,hollow1.jpg_object_46,metal,2026-06-05T09:05:54.877673,database/crops/hollow1.jpg_object_46.png
sealed1.jpg,sealed1.jpg_object_30,fire_extinguisher,2026-06-05T09:05:58.297544,database/crops/sealed1.jpg_object_30.png
hollow1.jpg,hollow1.jpg_object_48,tube,2026-06-05T09:06:32.981788,database/crops/hollow1.jpg_object_48.png
hollow1.jpg,hollow1.jpg_object_49,boiler_drums,2026-06-05T09:06:44.103192,database/crops/hollow1.jpg_object_49.png
galvanized_steel.png,galvanized_steel.png_object_21,Galvanized_industrial_platform_sections,2026-06-05T09:07:37.843120,database/crops/galvanized_steel.png_object_21.png
sealed1.jpg,sealed1.jpg_object_32,boiler_drum,2026-06-05T09:07:48.662224,database/crops/sealed1.jpg_object_32.png
hollow1.jpg,hollow1.jpg_object_51,metal,2026-06-05T09:08:24.531508,database/crops/hollow1.jpg_object_51.png
sealed1.jpg,sealed1.jpg_object_37,cng_tank,2026-06-05T09:09:19.233963,database/crops/sealed1.jpg_object_37.png
hollow1.jpg,hollow1.jpg_object_54,pipe,2026-06-05T09:09:19.816429,database/crops/hollow1.jpg_object_54.png
hollow1.jpg,hollow1.jpg_object_58,capped _cylinders,2026-06-05T09:10:14.277684,database/crops/hollow1.jpg_object_58.png
hollow1.jpg,hollow1.jpg_object_59,boiler_drums,2026-06-05T09:10:29.021105,database/crops/hollow1.jpg_object_59.png
hollow1.jpg,hollow1.jpg_object_61,Hydraulic _accumulators,2026-06-05T09:11:09.506152,database/crops/hollow1.jpg_object_61.png
sealed1.jpg,sealed1.jpg_object_40,gas_tank,2026-06-05T09:11:13.641683,database/crops/sealed1.jpg_object_40.png
hollow1.jpg,hollow1.jpg_object_62,pipe,2026-06-05T09:11:20.986409,database/crops/hollow1.jpg_object_62.png
hollow1.jpg,hollow1.jpg_object_63,capped_cylinders,2026-06-05T09:11:38.752765,database/crops/hollow1.jpg_object_63.png
hollow1.jpg,hollow1.jpg_object_64,boiler_drum,2026-06-05T09:12:12.526497,database/crops/hollow1.jpg_object_64.png
galvanized_steel.png,galvanized_steel.png_object_22,Galvanized_offshore_platform_components,2026-06-05T09:12:50.008536,database/crops/galvanized_steel.png_object_22.png
hollow1.jpg,hollow1.jpg_object_67,metal,2026-06-05T09:12:51.343993,database/crops/hollow1.jpg_object_67.png
hollow1.jpg,hollow1.jpg_object_67,capped _cylinders,2026-06-05T09:12:56.770449,database/crops/hollow1.jpg_object_67.png
hollow1.jpg,hollow1.jpg_object_69,pipe,2026-06-05T09:13:15.787373,database/crops/hollow1.jpg_object_69.png
sealed1.jpg,sealed1.jpg_object_41,pressure_vessel,2026-06-05T09:13:34.430178,database/crops/sealed1.jpg_object_41.png
hollow1.jpg,hollow1.jpg_object_70,pipe,2026-06-05T09:13:44.201772,database/crops/hollow1.jpg_object_70.png
hollow1.jpg,hollow1.jpg_object_72,pipe,2026-06-05T09:13:58.657945,database/crops/hollow1.jpg_object_72.png
galvanized_steel.png,galvanized_steel.png_object_29,Galvanized_exhaust_stack_components,2026-06-05T09:14:04.986851,database/crops/galvanized_steel.png_object_29.png
hollow1.jpg,hollow1.jpg_object_73,tube,2026-06-05T09:14:11.341900,database/crops/hollow1.jpg_object_73.png
hollow1.jpg,hollow1.jpg_object_74,tube,2026-06-05T09:14:20.175061,database/crops/hollow1.jpg_object_74.png
hollow1.jpg,hollow1.jpg_object_75,tubes,2026-06-05T09:14:41.312039,database/crops/hollow1.jpg_object_75.png
hollow1.jpg,hollow1.jpg_object_76,pipe,2026-06-05T09:14:53.734061,database/crops/hollow1.jpg_object_76.png
galvanized_steel.png,galvanized_steel.png_object_30,metal,2026-06-05T09:15:09.069353,database/crops/galvanized_steel.png_object_30.png
galvanized_steel.png,galvanized_steel.png_object_30,Galvanized_electrical_support_frames,2026-06-05T09:15:16.986823,database/crops/galvanized_steel.png_object_30.png
sealed1.jpg,sealed1.jpg_object_47,aerosol_can,2026-06-05T09:15:47.698698,database/crops/sealed1.jpg_object_47.png
galvanized_steel.png,galvanized_steel.png_object_31,Galvanized_fencing,2026-06-05T09:17:01.650861,database/crops/galvanized_steel.png_object_31.png
sealed1.jpg,sealed1.jpg_object_55,boiler_drum,2026-06-05T09:17:38.036502,database/crops/sealed1.jpg_object_55.png
hollow1.jpg,hollow1.jpg_object_77,hollow _structural _sections,2026-06-05T09:17:46.252732,database/crops/hollow1.jpg_object_77.png
hollow1.jpg,hollow1.jpg_object_78,tubes,2026-06-05T09:17:58.788673,database/crops/hollow1.jpg_object_78.png
galvanized_steel.png,galvanized_steel.png_object_32,Galvanized_marine_hardware,2026-06-05T09:18:04.178283,database/crops/galvanized_steel.png_object_32.png
hollow1.jpg,hollow1.jpg_object_79,tubes,2026-06-05T09:18:05.244632,database/crops/hollow1.jpg_object_79.png
hollow1.jpg,hollow1.jpg_object_80,tubes,2026-06-05T09:18:10.018649,database/crops/hollow1.jpg_object_80.png
sealed1.jpg,sealed1.jpg_object_61,aerosol_can,2026-06-05T09:18:30.706716,database/crops/sealed1.jpg_object_61.png
hollow1.jpg,hollow1.jpg_object_81,tube,2026-06-05T09:18:40.257368,database/crops/hollow1.jpg_object_81.png
galvanized_steel.png,galvanized_steel.png_object_33,Galvanized_electrical_support_frames,2026-06-05T09:18:52.772518,database/crops/galvanized_steel.png_object_33.png
hollow1.jpg,hollow1.jpg_object_81,tubes,2026-06-05T09:19:04.925865,database/crops/hollow1.jpg_object_81.png
hollow1.jpg,hollow1.jpg_object_82,tube,2026-06-05T09:19:21.647879,database/crops/hollow1.jpg_object_82.png
hollow1.jpg,hollow1.jpg_object_84,tube,2026-06-05T09:19:30.903599,database/crops/hollow1.jpg_object_84.png
galvanized_steel.png,galvanized_steel.png_object_34,Galvanized_industrial_platform_sections,2026-06-05T09:19:31.461159,database/crops/galvanized_steel.png_object_34.png
hollow1.jpg,hollow1.jpg_object_85,tube,2026-06-05T09:19:36.226174,database/crops/hollow1.jpg_object_85.png
hollow1.jpg,hollow1.jpg_object_86,tube,2026-06-05T09:19:42.440538,database/crops/hollow1.jpg_object_86.png
hollow1.jpg,hollow1.jpg_object_87,tube,2026-06-05T09:19:46.382739,database/crops/hollow1.jpg_object_87.png
galvanized_steel.png,galvanized_steel.png_object_35,Galvanized_marine_hardware,2026-06-05T09:19:52.541814,database/crops/galvanized_steel.png_object_35.png
hollow1.jpg,hollow1.jpg_object_89,tube,2026-06-05T09:19:53.157970,database/crops/hollow1.jpg_object_89.png
hollow1.jpg,hollow1.jpg_object_90,tube,2026-06-05T09:19:58.709821,database/crops/hollow1.jpg_object_90.png
hollow1.jpg,hollow1.jpg_object_92,pipe,2026-06-05T09:20:12.923834,database/crops/hollow1.jpg_object_92.png
galvanized_steel.png,galvanized_steel.png_object_36,Galvanized_fabrication_offcuts,2026-06-05T09:20:20.815007,database/crops/galvanized_steel.png_object_36.png
hollow1.jpg,hollow1.jpg_object_93,tube,2026-06-05T09:20:36.905236,database/crops/hollow1.jpg_object_93.png
galvanized_steel.png,galvanized_steel.png_object_38,Galvanized_utility_poles,2026-06-05T09:21:24.546399,database/crops/galvanized_steel.png_object_38.png
galvanized_steel.png,galvanized_steel.png_object_40,Galvanized_electrical_support_frames,2026-06-05T09:22:00.936310,database/crops/galvanized_steel.png_object_40.png
galvanized_steel.png,galvanized_steel.png_object_42,Galvanized_conveyor_frames,2026-06-05T09:22:24.714563,database/crops/galvanized_steel.png_object_42.png
galvanized_steel.png,galvanized_steel.png_object_44,Galvanized_conveyor_frames,2026-06-05T09:22:41.377397,database/crops/galvanized_steel.png_object_44.png
galvanized_steel.png,galvanized_steel.png_object_48,coated_structural_steel,2026-06-05T09:23:17.877184,database/crops/galvanized_steel.png_object_48.png
galvanized_steel.png,galvanized_steel.png_object_50,Galvanized_fabrication_offcuts,2026-06-05T09:23:47.089315,database/crops/galvanized_steel.png_object_50.png
hollow1.jpg,hollow1.jpg_object_95,tube,2026-06-05T09:24:06.020983,database/crops/hollow1.jpg_object_95.png
galvanized_steel.png,galvanized_steel.png_object_51,Galvanized_storage_rack_components,2026-06-05T09:24:07.833285,database/crops/galvanized_steel.png_object_51.png
sealed1.jpg,sealed1.jpg_object_66,gas_cartridge,2026-06-05T09:24:08.398903,database/crops/sealed1.jpg_object_66.png
hollow1.jpg,hollow1.jpg_object_97,tubes,2026-06-05T09:24:25.644974,database/crops/hollow1.jpg_object_97.png
hollow1.jpg,hollow1.jpg_object_101,tubes,2026-06-05T09:24:45.405140,database/crops/hollow1.jpg_object_101.png
hollow1.jpg,hollow1.jpg_object_102,tubes,2026-06-05T09:24:49.712795,database/crops/hollow1.jpg_object_102.png
hollow1.jpg,hollow1.jpg_object_103,tubes,2026-06-05T09:24:53.570567,database/crops/hollow1.jpg_object_103.png
hollow1.jpg,hollow1.jpg_object_106,pipe,2026-06-05T09:25:12.738195,database/crops/hollow1.jpg_object_106.png
hollow1.jpg,hollow1.jpg_object_107,tubes,2026-06-05T09:25:29.713767,database/crops/hollow1.jpg_object_107.png
hollow1.jpg,hollow1.jpg_object_108,tubes,2026-06-05T09:25:34.505839,database/crops/hollow1.jpg_object_108.png
hollow1.jpg,hollow1.jpg_object_109,tubes,2026-06-05T09:25:37.497811,database/crops/hollow1.jpg_object_109.png
galvanized_steel.png,galvanized_steel.png_object_51,Galvanized_industrial_platform_sections,2026-06-05T09:25:38.535395,database/crops/galvanized_steel.png_object_51.png
galvanized_steel.png,galvanized_steel.png_object_52,Galvanized_storage_rack_components,2026-06-05T09:25:49.816703,database/crops/galvanized_steel.png_object_52.png
hollow1.jpg,hollow1.jpg_object_112,boiler_drum,2026-06-05T09:26:04.022712,database/crops/hollow1.jpg_object_112.png
galvanized_steel.png,galvanized_steel.png_object_53,Galvanized_marine_hardware,2026-06-05T09:26:08.277383,database/crops/galvanized_steel.png_object_53.png
sealed1.jpg,sealed1.jpg_object_71,refrigerant_cylinder,2026-06-05T09:26:11.714844,database/crops/sealed1.jpg_object_71.png
hollow1.jpg,hollow1.jpg_object_114,tubes,2026-06-05T09:26:17.413941,database/crops/hollow1.jpg_object_114.png
hollow1.jpg,hollow1.jpg_object_116,tubes,2026-06-05T09:26:25.463050,database/crops/hollow1.jpg_object_116.png
galvanized_steel.png,galvanized_steel.png_object_54,Galvanized_storage_rack_components,2026-06-05T09:26:26.432569,database/crops/galvanized_steel.png_object_54.png
sealed1.jpg,sealed1.jpg_object_76,co₂cylinder,2026-06-05T09:26:34.698382,database/crops/sealed1.jpg_object_76.png
sealed1.jpg,sealed1.jpg_object_79,fire_extinguisher,2026-06-05T09:27:15.033671,database/crops/sealed1.jpg_object_79.png
galvanized_steel.png,galvanized_steel.png_object_57,Galvanized_offshore_platform_components,2026-06-05T09:27:31.035776,database/crops/galvanized_steel.png_object_57.png
hollow1.jpg,hollow1.jpg_object_118,reactor_vessel,2026-06-05T09:27:56.984603,database/crops/hollow1.jpg_object_118.png
sealed1.jpg,sealed1.jpg_object_90,metal,2026-06-05T09:28:08.660309,database/crops/sealed1.jpg_object_90.png
hollow1.jpg,hollow1.jpg_object_119,metal,2026-06-05T09:28:10.097287,database/crops/hollow1.jpg_object_119.png
galvanized_steel.png,galvanized_steel.png_object_58,Galvanized_HVAC_ductwork,2026-06-05T09:28:11.149046,database/crops/galvanized_steel.png_object_58.png
sealed1.jpg,sealed1.jpg_object_90,boiler_drum,2026-06-05T09:28:28.687345,database/crops/sealed1.jpg_object_90.png
galvanized_steel.png,galvanized_steel.png_object_59,Galvanized_exhaust_stack_components,2026-06-05T09:28:33.924266,database/crops/galvanized_steel.png_object_59.png
galvanized_steel.png,galvanized_steel.png_object_60,Galvanized_conveyor_frames,2026-06-05T09:29:11.318998,database/crops/galvanized_steel.png_object_60.png
sealed1.jpg,sealed1.jpg_object_91,propane_tank,2026-06-05T09:29:25.652432,database/crops/sealed1.jpg_object_91.png
galvanized_steel.png,galvanized_steel.png_object_63,Galvanized_conveyor_frames,2026-06-05T09:29:35.994152,database/crops/galvanized_steel.png_object_63.png
sealed1.jpg,sealed1.jpg_object_92,boiler_drum,2026-06-05T09:29:40.877820,database/crops/sealed1.jpg_object_92.png
galvanized_steel.png,galvanized_steel.png_object_65,Galvanized_storage_rack_components,2026-06-05T09:30:10.843668,database/crops/galvanized_steel.png_object_65.png
hollow1.jpg,hollow1.jpg_object_121,pipe,2026-06-05T09:30:16.075788,database/crops/hollow1.jpg_object_121.png
galvanized_steel.png,galvanized_steel.png_object_67,Galvanized_storage_rack_components,2026-06-05T09:30:33.370367,database/crops/galvanized_steel.png_object_67.png
hollow1.jpg,hollow1.jpg_object_123,boiler_drums,2026-06-05T09:30:36.347209,database/crops/hollow1.jpg_object_123.png
galvanized_steel.png,galvanized_steel.png_object_67,Galvanized_communication_tower_components,2026-06-05T09:30:42.391025,database/crops/galvanized_steel.png_object_67.png
hollow1.jpg,hollow1.jpg_object_125,metal,2026-06-05T09:34:09.707292,database/crops/hollow1.jpg_object_125.png
galvanized_steel.png,galvanized_steel.png_object_68,Galvanized_offshore_platform_components,2026-06-05T09:34:35.225484,database/crops/galvanized_steel.png_object_68.png
hollow1.jpg,hollow1.jpg_object_129,boiler_drums,2026-06-05T09:35:04.909690,database/crops/hollow1.jpg_object_129.png
sealed1.jpg,sealed1.jpg_object_94,propane_tank,2026-06-05T09:35:18.063987,database/crops/sealed1.jpg_object_94.png
galvanized_steel.png,galvanized_steel.png_object_71,Galvanized_exhaust_stack_components,2026-06-05T09:35:27.551621,database/crops/galvanized_steel.png_object_71.png
galvanized_steel.png,galvanized_steel.png_object_72,Galvanized_electrical_support_frames,2026-06-05T09:35:52.065011,database/crops/galvanized_steel.png_object_72.png
galvanized_steel.png,galvanized_steel.png_object_78,Galvanized_storage_rack_components,2026-06-05T09:37:16.188266,database/crops/galvanized_steel.png_object_78.png
galvanized_steel.png,galvanized_steel.png_object_86,Galvanized_industrial_platform_sections,2026-06-05T09:39:04.042327,database/crops/galvanized_steel.png_object_86.png
galvanized_steel.png,galvanized_steel.png_object_88,Galvanized_HVAC_ductwork,2026-06-05T09:40:08.346735,database/crops/galvanized_steel.png_object_88.png
galvanized_steel.png,galvanized_steel.png_object_89,Galvanized_HVAC_ductwork,2026-06-05T09:40:19.777743,database/crops/galvanized_steel.png_object_89.png
galvanized_steel.png,galvanized_steel.png_object_91,Galvanized_electrical_support_frames,2026-06-05T09:40:55.754014,database/crops/galvanized_steel.png_object_91.png
galvanized_steel.png,galvanized_steel.png_object_92,Galvanized_electrical_support_frames,2026-06-05T09:41:15.493751,database/crops/galvanized_steel.png_object_92.png
galvanized_steel.png,galvanized_steel.png_object_93,Galvanized_conveyor_frames,2026-06-05T09:41:45.234782,database/crops/galvanized_steel.png_object_93.png
galvanized_steel.png,galvanized_steel.png_object_95,Galvanized_fabrication_offcuts,2026-06-05T09:42:59.179857,database/crops/galvanized_steel.png_object_95.png
sealed1.jpg,sealed1.jpg_object_95,acetylene_cylinder,2026-06-05T09:43:32.103830,database/crops/sealed1.jpg_object_95.png
galvanized_steel.png,galvanized_steel.png_object_96,metal,2026-06-05T09:43:44.636539,database/crops/galvanized_steel.png_object_96.png
galvanized_steel.png,galvanized_steel.png_object_96,Galvanized_electrical_support_frames,2026-06-05T09:43:53.060968,database/crops/galvanized_steel.png_object_96.png
galvanized_steel.png,galvanized_steel.png_object_97,Galvanized_fabrication_offcuts,2026-06-05T09:44:08.293644,database/crops/galvanized_steel.png_object_97.png
sealed1.jpg,sealed1.jpg_object_96,anhydrous_ammonia_tank,2026-06-05T09:44:27.087486,database/crops/sealed1.jpg_object_96.png
hollow1.jpg,hollow1.jpg_object_130,capped _cylinders,2026-06-05T09:46:05.656938,database/crops/hollow1.jpg_object_130.png
galvanized_steel.png,galvanized_steel.png_object_109,Galvanized_electrical_support_frames,2026-06-05T09:47:21.228601,database/crops/galvanized_steel.png_object_109.png
hollow1.jpg,hollow1.jpg_object_136,boiler_drums,2026-06-05T09:48:25.455461,database/crops/hollow1.jpg_object_136.png
hollow1.jpg,hollow1.jpg_object_138,pipe,2026-06-05T09:48:45.332061,database/crops/hollow1.jpg_object_138.png
galvanized_steel.png,galvanized_steel.png_object_111,Galvanized_HVAC_ductwork,2026-06-05T09:49:01.044150,database/crops/galvanized_steel.png_object_111.png
hollow1.jpg,hollow1.jpg_object_140,capped _cylinders,2026-06-05T09:49:31.149488,database/crops/hollow1.jpg_object_140.png
galvanized_steel.png,galvanized_steel.png_object_117,Galvanized_exhaust_stack_components,2026-06-05T09:50:03.095093,database/crops/galvanized_steel.png_object_117.png
hollow1.jpg,hollow1.jpg_object_148,boiler_drums,2026-06-05T09:50:33.877771,database/crops/hollow1.jpg_object_148.png
sealed1.jpg,sealed1.jpg_object_97,anhydrous_ammonia_tank,2026-06-05T09:50:52.794815,database/crops/sealed1.jpg_object_97.png
hollow1.jpg,hollow1.jpg_object_153,boiler_drums,2026-06-05T09:51:11.566909,database/crops/hollow1.jpg_object_153.png
sealed1.jpg,sealed1.jpg_object_97,cng_tank,2026-06-05T09:51:25.997311,database/crops/sealed1.jpg_object_97.png
galvanized_steel.png,galvanized_steel.png_object_119,Galvanized_marine_hardware,2026-06-05T09:51:37.112564,database/crops/galvanized_steel.png_object_119.png
galvanized_steel.png,galvanized_steel.png_object_126,Galvanized_utility_poles,2026-06-05T09:52:24.256966,database/crops/galvanized_steel.png_object_126.png
galvanized_steel.png,galvanized_steel.png_object_127,coated_structural_steel,2026-06-05T09:52:38.993420,database/crops/galvanized_steel.png_object_127.png
